visa_type,occupation_category,wage_scaled,worksite_state,processing_center,month,day_of_week,processing_days
1,104,-0.10891356874046008,46,0,3,1,6
1,119,0.0639972360660971,4,3,3,3,6
1,436,1.8124696520621224,4,3,8,3,32
1,108,-0.6931632350803052,23,2,3,3,6
1,172,0.5450615072146924,15,2,11,0,7
1,250,1.076657883369082,51,3,1,1,6
1,104,-0.4896320958254162,37,2,3,0,4
1,118,0.7542719487248026,4,3,2,2,6
1,465,-0.6333937107437291,10,2,3,2,6
1,108,-0.38504398140245516,15,2,4,2,6
1,119,0.09461757051442886,37,2,3,0,4
1,104,1.2879895100588534,48,1,3,4,6
1,292,-0.9386733132939685,46,0,12,4,6
1,119,0.3571997681579442,15,2,2,3,6
1,284,0.6439703193824322,46,0,11,1,3
1,104,-0.09823921751377908,33,1,7,2,6
1,77,-0.3423465764957311,46,0,3,0,4
1,119,-0.335914595628372,46,0,3,2,6
1,333,-0.011441688468619676,48,1,10,4,6
1,390,-0.8781853230094427,23,2,3,4,6
1,436,1.0752209514731828,4,3,3,0,4
1,104,0.13731497542115292,46,0,8,3,6
1,119,-2.481877270947634,7,1,8,4,6
1,436,-0.12814108601416113,46,0,3,6,3
1,483,0.18213356550753793,4,3,1,6,4
1,436,-0.3309537593211004,19,2,3,0,4
1,436,1.1471017589323391,51,3,4,0,4
1,108,-0.13737850534494278,24,0,4,0,4
1,465,-0.607768425266857,40,1,2,0,4
1,440,0.26113060711781505,10,2,2,4,7
1,436,0.3692768386163365,15,2,7,0,51
1,204,1.0460375489207503,36,1,11,2,6
1,204,0.7115745438180786,11,2,6,2,7
1,202,0.5237128047613304,51,3,1,2,6
1,436,0.241903089844114,3,3,6,2,6
1,3,-0.24128236648414228,4,3,9,2,6
1,233,-0.8298086158474974,36,1,3,2,6
1,119,0.14583392880398488,4,3,12,3,6
1,119,-0.6376702937672392,9,2,7,2,6
1,119,0.3799511898430175,51,3,2,3,6
1,292,-0.32667717629759035,46,0,3,4,6
1,104,-0.02635841005462263,39,3,2,2,6
1,108,0.0519201656077048,33,1,3,4,6
1,108,-0.36437953223285474,37,2,5,4,6
1,296,-0.022800292979062293,3,3,3,4,6
1,440,1.4651768978889206,33,1,1,2,7
1,368,2.7083966891553777,31,0,2,3,7
1,146,1.7135608398943827,36,1,3,4,6
1,77,-0.08756486628709806,33,1,9,4,6
1,119,-0.5302083155524793,43,2,3,3,6
1,108,-0.20713812762443826,48,1,2,3,232
1,108,-0.38504398140245516,15,2,3,4,46
1,284,-2.481792423540448,29,2,12,1,7
1,369,-0.3743696301757741,51,3,11,4,6
1,333,-0.6113265423424175,10,2,3,2,6
1,119,0.8645735780671732,33,1,11,2,6
1,95,1.1476833742235366,4,3,5,1,6
1,436,0.6876941042147986,29,2,11,3,6
1,3,-0.609889610446518,45,2,12,3,6
1,119,-0.6768095815984029,40,1,12,3,6
1,104,1.278033624780122,21,1,3,4,6
1,108,0.7912900513763054,33,1,11,2,6
1,119,-0.335914595628372,46,0,11,4,6
1,440,1.7092842568708726,4,3,3,3,160
1,95,2.3411921644247133,4,3,2,4,6
1,108,-0.6163215913138771,39,3,3,0,4
1,465,-1.2873687866988817,31,0,3,6,4
1,104,0.016338994852101423,46,0,3,1,6
1,72,1.490083717417843,29,2,3,3,6
1,250,0.36643718748872584,29,2,3,0,4
1,119,-0.335914595628372,46,0,3,0,93
1,436,1.1097757423031438,4,3,1,3,7
1,284,-0.36793764930841505,37,2,3,2,6
1,492,-0.31172624204739935,15,2,1,0,4
1,108,-0.08684640033914838,10,2,1,0,4
1,104,-2.481871796921364,29,2,1,4,6
1,47,-1.1023466987697441,9,2,11,1,7
1,409,1.2638011564778806,4,3,2,3,6
1,104,-0.40639268385581717,29,2,2,1,6
1,436,-0.4419738546114206,37,2,3,2,6
1,172,0.5745528237448175,46,0,5,0,4
1,140,-0.5294898496045296,36,1,2,1,21
1,363,0.500927170412069,48,1,5,3,6
1,314,-1.0667655280141406,37,2,7,2,6
1,119,0.6688771389113546,42,1,7,4,6
1,104,-0.23628731751268256,51,3,3,4,6
1,104,-0.12030638591509078,10,2,11,2,6
1,436,-0.06053686157851472,7,1,12,1,6
1,94,2.2764275911166774,40,1,7,0,4
1,436,0.12876180937413287,3,3,12,4,7
1,352,-0.8084599133941354,23,2,3,1,6
1,305,-2.4819255108041394,4,3,3,2,6
1,436,-0.4811131424425843,10,2,3,2,6
1,436,-0.2163755469552199,23,2,6,2,6
1,104,-1.0098356548051752,4,3,8,3,6
1,119,-2.4818334787374736,40,1,2,0,4
1,333,-0.3729326982798748,5,3,7,2,6
1,119,1.4587791296857495,4,3,5,4,6
1,104,-2.481547460864861,6,1,1,2,7
1,118,1.327128797890017,46,0,10,1,7
1,222,1.3868983222265931,4,3,12,2,7
1,436,0.4767388168310963,21,1,5,2,6
1,119,-0.4127904520589882,38,0,2,0,4
1,119,0.42052740957008056,33,1,3,1,6
1,436,-0.12814108601416113,46,0,3,3,6
1,284,0.06755535314165745,23,2,3,2,6
1,271,-0.26406800083340365,46,0,3,3,6
1,310,-2.4819976995255764,4,3,2,2,16
1,333,-0.8169788667769673,23,2,5,2,6
1,181,-0.13953390318879183,20,1,3,1,6
1,247,0.6019913804236579,4,3,3,1,6
1,284,0.23266567051333234,10,2,3,2,6
1,119,1.892150946956161,36,1,9,4,6
1,108,-0.5700660693315928,33,1,12,4,7
1,124,-0.19858496157741823,52,2,2,4,7
1,108,0.3216185974023408,4,3,9,4,6
1,108,-0.5878566547093944,10,2,3,1,6
1,483,-0.3302352933731507,45,2,2,1,6
1,108,-0.029232273846421367,40,1,3,3,8
1,108,-0.5451592498026704,33,1,3,1,6
1,256,1.5157090028947149,46,0,6,3,8
1,118,0.1629060482338369,42,1,8,2,6
1,436,-0.6682564155513828,9,2,3,2,6
1,104,-0.17155695686883488,46,0,9,1,6
1,369,-1.0589308279150702,46,0,10,0,141
1,119,-0.5017433789479966,21,1,2,0,137
1,294,1.5849212225472011,4,3,4,3,6
1,104,0.6823911412656463,33,1,8,4,6
1,436,-0.12814108601416113,46,0,4,3,6
1,71,-0.7372975718829285,33,1,3,3,4
1,200,-1.5314419330166456,9,2,3,3,6
1,370,-0.5077990205092868,53,2,6,2,6
1,119,0.2063219190885106,20,1,3,0,4
1,47,-1.093793532722724,46,0,12,3,6
1,172,-0.12386450299065112,20,1,3,0,4
1,95,0.9279012194793095,20,1,5,3,46
1,436,-0.09396263449026905,36,1,8,3,6
1,440,0.05404135078736577,20,1,3,3,6
1,436,1.7092842568708726,51,3,12,6,4
1,104,-0.9230039130958277,23,2,10,1,7
1,154,-2.481741788797449,4,3,3,0,4
1,436,-0.024955690822911342,15,2,2,4,6
1,118,1.1072440051532257,33,1,2,3,6
1,3,-0.5686291374356933,25,0,1,2,6
1,118,0.2134381532396313,37,2,2,4,7
1,108,0.06755535314165745,4,3,3,4,6
1,104,-0.6326752447957794,36,1,3,4,6
1,119,-0.26547072006511496,36,1,3,3,6
1,108,-0.02067910779940132,33,1,5,2,7
1,436,0.1152478070198412,4,3,3,5,5
1,108,0.10101533871759985,9,2,3,1,6
1,104,-0.9892054182997629,37,2,6,0,4
1,118,0.218433202211091,46,0,3,4,6
1,449,-0.9892054182997629,37,2,2,0,4
1,118,0.7727810000505541,46,0,4,4,6
1,465,-0.28254283949496695,51,3,8,2,6
1,118,-0.5145389153543386,4,3,11,1,7
1,119,0.3671556534366755,48,1,5,1,6
1,436,-0.12814108601416113,46,0,3,6,4
1,108,-0.53304796668009,5,3,3,1,6
1,230,-1.151441871879639,36,1,3,2,6
1,108,0.5287078537327901,4,3,12,2,6
1,108,-0.6156031253659274,36,1,3,4,6
1,436,0.6240585488249695,33,1,6,4,6
1,119,0.3571997681579442,46,0,2,4,7
1,119,-0.5017433789479966,21,1,2,0,4
1,436,1.5463293373430467,4,3,10,3,6
1,108,-0.3978395178087971,17,0,1,0,4
1,333,-0.8525600375325707,46,0,10,4,7
1,94,1.7235167251731138,4,3,2,1,6
1,108,-1.0141122378286853,37,2,3,3,6
1,436,-0.27258695421623563,52,2,3,3,6
1,104,0.505203753435579,4,3,8,2,6
1,119,0.7507138316492423,33,1,2,4,6
1,436,-2.4819306427037673,31,0,3,3,1
1,254,0.010625479932692035,20,1,2,0,4
1,297,-1.036179406229997,36,1,11,0,7
1,3,-0.8553996886601813,52,2,2,2,7
1,305,1.0005004928864156,4,3,3,2,6
1,119,-0.31812401025057035,46,0,3,1,6
1,305,-0.21493861505932055,29,2,9,2,6
1,108,0.030571463154342775,37,2,3,1,6
1,104,-0.9230039130958277,23,2,3,3,6
1,368,-0.740445136988232,37,2,10,0,4
1,118,1.1072440051532257,33,1,10,0,4
1,108,-0.3615398811052441,4,3,6,2,6
1,181,0.8453802734576602,39,3,3,4,6
1,27,1.9540758691365863,51,3,4,2,6
1,436,-0.12954380524587242,20,1,3,5,5
1,436,-0.14309202026435217,20,1,11,1,6
1,333,-0.5159758472502379,42,1,10,3,7
1,436,1.0994093050541554,9,2,6,0,4
1,108,-0.3615398811052441,37,2,7,4,6
1,436,0.09957840682170048,13,0,3,0,4
1,202,0.1152478070198412,45,2,6,1,6
1,369,0.7329232462714407,36,1,5,0,4
1,119,-0.26547072006511496,36,1,3,0,4
1,436,1.6656973226952585,4,3,2,2,6
1,436,0.37926693655925586,37,2,9,0,4
1,284,0.39774177522081916,36,1,3,4,6
1,119,-0.8696321569624227,10,2,3,1,2
1,409,2.20742064744932,4,3,3,3,6
1,3,-0.5750269056388644,36,1,3,5,5
1,188,0.8389482925903011,36,1,6,3,6
1,263,-2.4807598853352513,53,2,12,2,6
1,354,1.904980696026691,15,2,6,2,6
1,305,-2.4819268793107065,37,2,2,3,6
1,119,-0.09396263449026905,37,2,2,2,7
1,119,-0.27614507129179594,24,0,2,1,6
1,119,-0.7102353545101572,52,2,1,2,7
1,284,0.07966663626423783,23,2,9,2,6
1,26,-1.1720721083850514,3,3,3,1,134
1,262,-1.205532093960994,4,3,9,3,6
1,4,1.0346447317461196,36,1,1,1,7
1,108,0.5044852874876293,51,3,3,4,6
1,465,-0.607768425266857,40,1,3,5,5
1,108,-0.39144174960562617,5,3,7,4,6
1,436,0.3692768386163365,15,2,7,1,6
1,104,-0.12030638591509078,10,2,1,1,6
1,436,0.7777760490220137,10,2,6,2,6
1,310,-2.4819976995255764,4,3,2,2,19
1,368,-0.43348911389277667,36,1,7,2,6
1,436,0.7499953657012927,3,3,9,3,6
1,436,1.3285657297859164,36,1,6,4,6
1,108,-0.19003179553039817,3,3,10,2,6
1,490,-0.3224005932740804,15,2,3,0,4
1,118,0.14583392880398488,4,3,1,1,6
1,108,0.16506144607768594,21,1,8,3,7
1,108,-0.9543427134921092,40,1,6,3,6
1,436,0.40557647531988955,20,1,8,0,4
1,417,-1.147917967468267,10,2,3,2,6
1,345,-0.4472426048963849,7,1,12,1,6
1,181,-2.4818786394542016,29,2,11,1,7
1,47,-1.3869960648145712,46,0,7,4,6
1,161,-1.240976414059845,38,0,4,0,9
1,104,-0.29964917158900706,23,2,3,0,4
1,440,2.4073936696286484,4,3,3,1,6
1,104,0.652010295466631,4,3,2,1,1
1,84,-1.5916562219876667,31,0,3,4,6
1,284,0.1657799120256356,4,3,7,1,6
1,436,0.8175995901369391,15,2,6,3,6
1,333,0.7244042928886086,9,2,1,4,6
1,314,0.5656917437201048,15,2,4,1,6
1,284,-1.0589308279150702,9,2,9,3,4
1,284,0.03768769730546345,46,0,2,2,6
1,436,0.3130654313553208,18,2,3,2,6
1,119,0.017741714083812712,29,2,12,4,14
1,230,0.15082897777544457,4,3,2,1,7
1,119,-0.36369527894909315,48,1,7,0,4
1,222,-2.481747262823719,47,3,7,1,6
1,108,-0.3722142323319251,20,1,3,3,6
1,108,-0.6262774765926085,48,1,3,3,6
1,104,-2.4817493155835706,51,3,7,2,6
1,119,-2.481339789993239,4,3,6,2,6
1,60,1.6911857575153781,4,3,4,1,6
1,311,-0.5216551495054593,36,1,3,3,6
1,3,-0.5750269056388644,36,1,1,0,4
1,108,-0.5956571421442767,4,3,3,5,5
1,119,-0.26547072006511496,36,1,9,1,6
1,271,1.7441469616785263,36,1,2,1,6
1,440,1.5157090028947149,48,1,6,3,6
1,333,-0.5472804349823314,9,2,2,4,7
1,436,1.3285657297859164,36,1,6,4,6
1,373,-1.0870194252134842,46,0,6,0,4
1,333,0.43475987787232195,48,1,7,2,6
1,436,-0.6981582840517648,15,2,5,2,6
1,263,-2.480026707941701,18,2,10,0,4
1,104,0.4475554142786639,51,3,11,3,6
1,305,-2.4816415456913785,4,3,1,3,7
1,154,-0.9728175521536725,4,3,3,0,4
1,436,0.2838820288028884,4,3,6,4,6
1,119,-0.2896590736460876,19,2,8,3,6
1,119,0.09105945343886852,32,1,6,3,6
1,104,0.8225946391083988,37,2,5,2,6
1,119,-0.4191882202621592,23,2,2,2,6
1,492,-0.23344766638507192,10,2,6,2,6
1,436,1.5463293373430467,4,3,3,3,6
1,47,-1.0653285961182413,16,2,3,2,6
1,104,-0.2391611813044813,4,3,11,0,7
1,368,3.020792525856738,20,1,6,3,6
1,345,-0.29964917158900706,4,3,3,4,6
1,107,-0.6696933474472822,2,2,2,4,6
1,154,1.7505447298816972,7,1,6,1,6
1,119,0.19992415088533963,29,2,7,2,6
1,104,0.47389916570348567,4,3,1,2,6
1,118,-0.6220008935690984,16,2,9,4,6
1,436,-0.4811131424425843,10,2,3,1,6
1,436,1.1471017589323391,51,3,1,1,6
1,26,-1.1521603378275889,36,1,2,1,6
1,409,0.29031400967024745,4,3,1,4,7
1,108,0.1102527580483815,33,1,3,1,6
1,108,-0.6960028862079158,15,2,5,0,1
1,436,1.4182371226228745,33,1,9,0,4
1,436,1.327128797890017,21,1,6,3,56
1,289,2.243720284152873,46,0,3,1,6
1,108,1.4716088787562795,36,1,3,2,6
1,440,2.4073936696286484,4,3,12,3,6
1,119,2.114909603484751,4,3,6,4,6
1,108,0.5792057460743965,46,0,1,4,7
1,284,-2.4819388537431726,36,1,2,6,2
1,436,1.7092842568708726,51,3,12,4,6
1,440,-0.44765315686664187,3,3,3,3,6
1,222,2.577464823307595,20,1,3,3,6
1,284,0.18853133371070893,4,3,10,2,6
1,250,0.4767388168310963,4,3,5,1,6
1,4,-0.4967483299765369,15,2,6,3,6
1,94,1.5141694330062514,3,3,2,1,6
1,436,1.310056678460165,4,3,8,1,6
1,492,-0.5159758472502379,24,0,7,4,6
1,123,-0.027076876002572314,33,1,1,4,7
1,305,0.7955666343998155,51,3,3,0,4
1,449,-0.7394187570625895,52,2,2,5,5
1,254,1.586152878457972,36,1,6,2,7
1,305,-0.31884247619852,20,1,2,4,6
1,436,-0.036348507997542044,36,1,7,4,6
1,345,-0.6333937107437291,46,0,2,1,6
1,22,0.6539262046611635,35,3,5,2,6
1,108,-0.5700660693315928,33,1,3,4,6
1,263,2.6301181134930505,13,0,1,0,4
1,436,0.8681316951427335,52,2,1,1,6
1,119,-0.32951682742520105,29,2,7,2,6
1,154,2.256515820559215,36,1,7,3,6
1,104,0.05475981673531546,15,2,4,4,6
1,436,1.292984559030313,8,2,3,4,6
1,97,0.03625076540956408,10,2,10,3,6
1,254,1.0012189588343654,51,3,9,2,6
1,436,-2.4814509811518506,20,1,9,4,6
1,436,1.0118933100610463,4,3,1,0,4
1,119,0.0639972360660971,4,3,9,1,6
1,119,0.8019644026029864,4,3,3,4,6
1,363,-2.481234757114182,4,3,3,0,4
1,119,0.218433202211091,46,0,10,2,6
1,108,-0.8988155595148551,46,0,3,2,6
1,247,-2.4821259970162814,36,1,2,4,6
1,104,-0.7315840569635192,10,2,2,3,6
1,146,-0.41990668621010885,39,3,8,1,6
1,436,0.18853133371070893,23,2,2,1,6
1,202,0.7727810000505541,36,1,2,2,6
1,436,-0.6113265423424175,23,2,3,2,6
1,104,-0.027076876002572314,36,1,12,0,4
1,284,-0.7935089791439444,2,2,12,4,6
1,436,-0.12954380524587242,20,1,3,3,6
1,168,0.5671286756160041,46,0,2,1,6
1,104,1.8231440032888033,7,1,3,1,6
1,119,-0.31812401025057035,46,0,3,0,4
1,436,-0.7230651035806872,23,2,11,2,6
1,119,-0.8924177913116841,34,2,6,4,7
1,108,-0.38504398140245516,15,2,3,0,4
1,333,1.149222944112,4,3,5,4,6
1,119,-0.335914595628372,46,0,3,5,5
1,108,-0.25407790289048426,48,1,11,2,7
1,436,1.2937030249782626,4,3,3,0,4
1,436,0.6240585488249695,33,1,2,3,6
1,108,-0.31740554430262063,23,2,2,2,6
1,440,-0.007165105445109654,45,2,4,0,4
1,108,-0.15732448856659353,4,3,2,3,6
1,119,-0.312444707995349,20,1,3,2,6
1,436,-0.2597914178098936,29,2,3,3,6
1,3,-0.8468807352773494,37,2,12,1,6
1,124,0.3835093069185778,4,3,3,5,5
1,440,0.45491113707910114,39,3,10,3,6
1,436,-0.4811131424425843,10,2,3,1,6
1,119,-0.3935629347852871,29,2,1,1,6
1,250,-0.7806792300734142,52,2,10,4,7
1,202,2.072212198578027,36,1,7,2,6
1,108,0.4126927094710102,29,2,3,1,6
1,436,-2.4813825558234743,48,1,8,2,6
1,305,-0.7358606399870292,23,2,7,0,4
1,119,0.7542719487248026,4,3,3,1,6
1,345,1.6174916788542535,4,3,3,3,6
1,438,-0.3828885835586061,45,2,2,2,6
1,436,0.9578030879796916,40,1,3,2,6
1,119,-0.4120719861110385,18,2,1,4,6
1,118,0.7329232462714407,24,0,7,1,6
1,440,2.4073936696286484,4,3,11,3,6
1,305,-0.037032761281303644,24,0,11,4,6
1,118,-0.24484048355970262,40,1,2,1,7
1,440,-0.04986251035183371,23,2,8,4,6
1,202,-0.6810519519577248,15,2,2,4,17
1,292,0.05547828268326514,4,3,9,3,6
1,119,-0.7586462743362906,23,2,1,1,6
1,108,-0.5700660693315928,33,1,3,0,4
1,119,-0.012844407700330962,15,2,5,2,6
1,71,0.32873483155346145,29,2,3,2,6
1,108,0.017741714083812712,4,3,3,0,4
1,108,-0.36437953223285474,37,2,3,4,6
1,108,-0.5700660693315928,36,1,1,0,4
1,440,1.0567119001474314,4,3,7,4,6
1,202,-2.48181466177217,33,1,3,2,6
1,436,1.0118933100610463,4,3,5,2,6
1,436,-0.13737850534494278,6,1,3,4,6
1,119,0.7542719487248026,4,3,11,0,4
1,119,-0.26547072006511496,36,1,3,2,6
1,104,-0.3373515275242714,4,3,7,3,6
1,108,-0.13737850534494278,24,0,12,1,6
1,119,0.33656953165253184,33,1,8,4,6
1,440,0.9542449709041313,4,3,2,1,7
1,185,-0.8372669766404989,20,1,2,2,6
1,436,1.2211037515711567,21,1,11,0,4
1,119,0.12308250711891155,4,3,10,3,6
1,230,0.6083891486268288,4,3,3,3,6
1,345,-0.17867319101995555,4,3,4,3,6
1,254,-0.278300469135645,9,2,3,0,1
1,104,-0.1644407227177142,6,1,3,3,6
1,438,-2.4818256098247105,33,1,4,2,6
1,108,-0.8988155595148551,46,0,3,4,6
1,97,0.4125558588142579,15,2,6,2,6
1,119,-0.2270498981819009,40,1,9,4,6
1,314,-0.8974128402831438,46,0,12,1,6
1,68,0.13659650947320323,25,0,2,0,4
1,92,-0.7187885205571772,25,0,3,0,4
1,436,-2.4817178399325175,23,2,8,0,4
1,118,1.1072440051532257,33,1,10,2,7
1,108,-0.6960028862079158,15,2,3,5,5
1,345,1.2310596368498878,33,1,11,0,7
1,333,-0.8127022837534573,3,3,2,3,6
1,119,0.0639972360660971,4,3,3,3,6
1,436,0.5478327330139269,15,2,3,3,6
1,292,-1.2090902110365542,15,2,3,1,6
1,247,-0.31528435912295966,33,1,3,3,6
1,254,0.13731497542115292,36,1,3,3,119
1,436,0.1423784497209888,37,2,5,2,6
1,292,-0.7842373471489746,10,2,11,2,6
1,305,0.7955666343998155,51,3,3,0,4
1,140,-0.7230651035806872,13,0,12,1,6
1,284,0.44331304391934195,33,1,8,1,6
1,104,-0.2754266053438463,24,0,3,4,6
1,436,0.8638551121192234,45,2,3,2,6
1,119,0.3336956678607331,21,1,7,1,6
1,436,1.0068982610895867,4,3,2,5,5
1,436,-0.74297687413815,15,2,3,6,221
1,119,-0.26547072006511496,33,1,12,2,7
1,119,-0.25551483478638365,48,1,3,4,6
1,104,-0.6639798325278728,33,1,3,0,4
1,436,0.31946319955849173,18,2,7,1,6
1,104,0.3109442461756598,43,2,6,3,8
1,436,1.205434351373016,46,0,8,0,4
1,284,1.2879895100588534,36,1,3,2,6
1,108,-0.08684640033914838,10,2,1,4,6
1,119,0.481733865802556,36,1,8,3,6
1,436,1.0118933100610463,4,3,2,0,4
1,436,0.23122873861743298,29,2,2,4,6
1,108,-0.5700660693315928,36,1,12,0,4
1,119,-0.6639798325278728,33,1,5,2,6
1,104,0.7628251147718227,9,2,8,1,6
1,206,0.7706598148708931,33,1,9,2,6
1,119,-0.42842563959294083,4,3,4,0,4
1,473,-1.4948343823353998,20,1,3,0,4
1,108,-0.5700660693315928,33,1,3,3,6
1,104,0.07679277247243908,15,2,7,1,6
1,119,0.008504294753031065,36,1,1,1,1
1,345,1.2310596368498878,36,1,3,3,6
1,444,-0.3722142323319251,23,2,3,3,6
1,492,-0.06549769788578634,5,3,3,2,6
1,202,0.7727810000505541,36,1,3,3,6
1,104,0.10173380466554953,33,1,8,1,7
1,108,-0.4191882202621592,39,3,3,3,6
1,368,3.172388840874121,40,1,5,1,6
1,436,0.7530745054782199,36,1,11,4,7
1,202,-0.4562063229136619,48,1,6,4,6
1,94,2.00176832301477,4,3,7,1,6
1,119,0.19708449975772896,16,2,6,2,6
1,52,-0.15516909072274448,36,1,3,4,6
1,119,-0.8696321569624227,10,2,2,1,6
1,119,-0.31812401025057035,46,0,3,4,6
1,436,1.1471017589323391,51,3,3,4,6
1,104,0.21699627031519164,7,1,5,3,6
1,436,-0.2597914178098936,29,2,3,4,6
1,119,0.8980335636431155,46,0,9,1,6
1,333,-0.22421024705429027,29,2,3,4,6
1,104,-0.3138816398912484,20,1,3,4,6
1,119,-0.26547072006511496,33,1,12,1,7
1,119,-0.31812401025057035,46,0,3,1,6
1,314,-1.0603677598109698,18,2,9,1,6
1,104,-0.288974820362326,40,1,5,4,6
1,465,-0.032071924974032016,33,1,1,4,7
1,108,-0.6034918422433471,30,0,2,0,4
1,436,-0.2562333007343333,33,1,2,1,6
1,436,-0.14309202026435217,20,1,4,1,6
1,436,0.9186638001485279,15,2,8,2,6
1,436,1.0890770804693553,4,3,9,3,6
1,465,-0.607768425266857,40,1,3,2,6
1,111,0.4253513952205999,15,2,8,0,4
1,436,-0.6981582840517648,15,2,3,4,6
1,108,-0.3487443446989021,4,3,3,2,6
1,104,-2.4816364137917497,46,0,9,2,6
1,436,0.008504294753031065,4,3,3,2,6
1,119,-0.26547072006511496,36,1,6,1,6
1,247,-0.46472527629649385,4,3,2,2,6
1,108,-0.7109538204581068,4,3,3,3,6
1,119,-0.6625771132961615,46,0,3,6,4
1,368,0.17679638989419744,36,1,2,2,7
1,436,0.03481383351366472,33,1,3,4,6
1,119,0.1607848630541759,33,1,3,2,6
1,119,-0.6220008935690984,16,2,9,3,6
1,104,0.8126387538296674,4,3,9,1,6
1,235,0.9366596615114581,1,2,1,4,7
1,206,0.432638692692661,36,1,2,4,6
1,119,-0.9201642619682171,23,2,3,4,6
1,314,-1.2795340865998113,23,2,1,2,1
1,119,-0.3174397569668087,46,0,7,2,6
1,118,0.9293381513752089,51,3,2,3,7
1,436,0.3258951804258508,10,2,8,3,7
1,436,0.9037128658983369,4,3,2,1,7
1,227,-0.021397573747351007,46,0,3,0,4
1,119,-0.6625771132961615,46,0,10,2,6
1,305,0.5087618705111393,4,3,5,1,7
1,119,-0.07689051506041704,51,3,8,0,4
1,363,-2.4817931077937314,20,1,7,1,6
1,130,0.0867828704153585,4,3,8,3,6
1,436,-0.6981582840517648,15,2,3,6,4
1,436,0.6183450339055602,46,0,7,4,6
1,436,-0.19075026147834787,25,0,11,1,6
1,140,-2.4819268793107065,21,1,3,4,6
1,119,0.07111347021721778,1,2,4,0,4
1,188,0.03125571643810438,4,3,9,4,6
1,436,0.6909443073126662,36,1,7,3,6
1,24,-0.9518794016705674,1,2,2,3,6
1,108,1.1235976586351282,51,3,1,1,6
1,436,0.3500835340068235,33,1,3,3,6
1,104,-0.6782123008301142,11,2,7,0,4
1,436,0.42264859474974154,31,0,1,2,7
1,118,0.04336699956068476,37,2,2,1,7
1,3,-2.4819788825602727,33,1,3,3,6
1,230,-0.04702285922422306,4,3,3,3,6
1,119,-0.335914595628372,46,0,1,4,6
1,291,0.2540143729666944,15,2,6,0,4
1,104,1.8672441274272387,4,3,3,1,6
1,104,-0.7394187570625895,52,2,1,1,2
1,436,0.14798932664783393,10,2,2,2,6
1,12,-0.32951682742520105,16,2,12,0,1
1,104,2.396445617088463,4,3,2,2,6
1,108,-0.9166061448926568,19,2,11,2,7
1,436,-0.06053686157851472,48,1,3,1,6
1,140,0.3209001314543911,52,2,3,6,4
1,118,0.8375455733585898,5,3,5,1,6
1,71,-0.9678567158464009,20,1,6,0,4
1,436,1.1649607696385171,4,3,3,0,4
1,104,1.1591788293907315,4,3,1,0,4
1,119,0.14583392880398488,4,3,3,2,6
1,436,0.6183450339055602,48,1,2,1,6
1,104,-0.9201642619682171,51,3,3,5,5
1,104,-0.40283456678025686,46,0,4,3,6
1,140,0.6674744196796433,46,0,1,3,7
1,119,0.3799511898430175,51,3,12,4,6
1,436,-0.12814108601416113,46,0,3,0,4
1,333,-2.4812652063853093,48,1,3,1,6
1,449,0.07682698513662717,15,2,7,2,6
1,284,-2.4818050822261974,7,1,3,3,6
1,305,-2.4816333346519728,23,2,3,5,5
1,292,1.5065742215564975,4,3,3,4,6
1,108,-0.16016413969420418,46,0,2,3,6
1,60,0.5185809051331184,6,1,3,4,6
1,104,-0.3565790447979724,8,2,3,4,6
1,436,1.5769154591271903,4,3,7,2,6
1,108,-0.029232273846421367,40,1,4,4,6
1,108,-1.0141122378286853,37,2,3,5,5
1,368,1.0332420125144084,35,3,4,2,6
1,283,1.9860989228166293,51,3,2,1,7
1,250,0.17002228238495756,36,1,3,2,6
1,292,1.0495956659963106,51,3,12,4,6
1,118,0.07111347021721778,46,0,5,2,6
1,292,-0.8860200231085131,36,1,3,4,6
1,104,-0.25763601996604457,4,3,2,1,6
1,104,-2.480854996541694,4,3,3,2,6
1,168,-0.1594456737462545,46,0,3,1,6
1,436,0.7034661424055036,4,3,2,0,4
1,284,-0.4917874936692653,33,1,3,3,6
1,108,-0.13737850534494278,24,0,4,4,6
1,436,0.2838820288028884,4,3,4,4,6
1,3,0.20348226796089997,51,3,3,2,6
1,108,-0.36865611525636477,46,0,3,3,6
1,436,-0.4811131424425843,10,2,6,0,4
1,104,-0.4077954030875285,43,2,9,1,6
1,284,3.076319679833992,36,1,3,3,6
1,104,0.490252819185388,10,2,1,4,6
1,119,-0.5878566547093944,52,2,3,3,6
1,108,-0.6803676986739632,17,0,5,0,4
1,465,-0.3174397569668087,46,0,10,4,6
1,465,-0.059099929682615356,36,1,3,3,6
1,168,-2.4818700862881546,23,2,4,1,6
1,284,-0.4917874936692653,33,1,3,0,4
1,172,2.0985217373386607,4,3,9,3,6
1,119,0.5464984391105918,48,1,10,0,4
1,202,0.7727810000505541,36,1,3,0,4
1,284,0.39774177522081916,36,1,1,2,6
1,93,1.5548482907258787,36,1,3,1,6
1,333,0.6055494974992182,51,3,1,1,7
1,275,-0.9208827279161668,48,1,4,4,6
1,436,0.3899412877859369,46,0,7,5,5
1,310,-2.4820004365387116,36,1,4,2,6
1,299,-2.481527617519632,41,2,3,0,8
1,436,0.07183193616516746,9,2,3,4,6
1,202,1.0851768367519141,40,1,6,3,4
1,56,0.4504292780704626,4,3,2,3,6
